codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
902175,,10,-23.000685,-43.365977,0.0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],1520.1,2023-12-18 15:51:37,2023-12-18,15:51:20
902193,,25,-22.916925,-43.607113,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],2098.2,2023-12-18 15:51:37,2023-12-18,15:42:46
902200,,20,-22.922118,-43.679652,0.7000000000000001,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],2040.9,2023-12-18 15:51:37,2023-12-18,15:51:09
902204,,13,-23.000846,-43.36707,0.0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],2960.1,2023-12-18 15:51:37,2023-12-18,15:51:19
902207,,13,-23.001962,-43.365681,0.0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],1034.0,2023-12-18 15:51:37,2023-12-18,15:40:58
902227,,12,-22.965737,-43.391235,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2239.5,2023-12-18 15:51:37,2023-12-18,15:27:01
902224,,12,-23.012493,-43.459146,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],1368.1,2023-12-18 15:51:37,2023-12-18,15:51:20
902251,,0,-22.84876,-43.397516,0.0,,,0.0,2023-12-18 15:51:37,2023-11-21,23:02:59
902222,,20,-22.91672,-43.683528,0.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],4173.3,2023-12-18 15:51:37,2023-12-18,15:51:05
902209,,10,-23.001937,-43.365462,0.0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],0.0,2023-12-18 15:51:37,2023-12-18,15:46:00
902250,,12,-22.972352,-43.401663,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2014.6,2023-12-18 15:51:37,2023-12-18,15:47:03
902221,,20,-22.975202,-43.612323,60.0,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],3363.5,2023-12-18 15:51:37,2023-12-18,15:51:13
902217,,12,-23.002731,-43.423741,29.8,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],3797.1,2023-12-18 15:51:37,2023-12-18,15:51:10
902265,,20,-22.920234999999998,-43.608073,0.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],2327.6,2023-12-18 15:51:37,2023-12-18,15:48:57
902274,,12,-23.016082,-43.517567,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2684.0,2023-12-18 15:51:37,2023-12-18,15:38:36
902212,,10,-23.000982,-43.364617,0.0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],2734.0,2023-12-18 15:51:37,2023-12-18,15:51:04
902154,SQX3F84,10,-23.000576,-43.386018,52.1,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],0.0,2023-12-18 15:51:37,2023-12-18,15:50:56
902211,,13,-22.994404,-43.596468,30.4,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],3227.6,2023-12-18 15:51:37,2023-12-18,15:51:13
902220,,25,-23.000853,-43.367489,0.0,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],1822.4,2023-12-18 15:51:37,2023-12-18,15:51:14
902219,,25,-23.012377,-43.458706,0.8,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],14951.6,2023-12-18 15:51:37,2023-12-18,15:51:06
902210,,25,-22.999967,-43.353608,28.6,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],2770.7,2023-12-18 15:51:37,2023-12-18,15:50:03
902263,,18,-23.006566,-43.314062,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],2756.0,2023-12-18 15:51:37,2023-12-18,15:27:31
902189,,19,-23.002968,-43.42448,0.0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],3584.6,2023-12-18 15:51:37,2023-12-18,15:51:12
902208,,25,-23.013748,-43.463617,13.1,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],2306.3,2023-12-18 15:51:37,2023-12-18,15:51:08
902202,,10,-22.937578,-43.666782,23.8,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],0.0,2023-12-18 15:51:37,2023-12-18,15:43:19
902184,,25,-22.918864,-43.607558,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],0.0,2023-12-18 15:51:37,2023-12-18,15:30:15
902206,,25,-22.965179,-43.391688,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],2477.5,2023-12-18 15:51:37,2023-12-18,15:51:21
902203,,0,-22.920482,-43.607197,0.0,,,108.5,2023-12-18 15:51:37,2023-12-14,22:20:59
902187,,12,-22.972342,-43.401335,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2767.9,2023-12-18 15:51:37,2023-12-18,13:29:40
902264,,12,-23.004252,-43.321457,44.2,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],11579.9,2023-12-18 15:51:37,2023-12-18,10:01:43
902266,,12,-23.001045,-43.364736,17.2,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],17078.6,2023-12-18 15:51:37,2023-12-18,10:04:00
902268,,12,-23.000897,-43.366873,22.8,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],3598.0,2023-12-18 15:51:37,2023-12-18,15:49:04
902271,,10,-22.917536,-43.607152,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],40721.5,2023-12-18 15:51:37,2023-12-18,15:18:22
902292,,13,-22.972112,-43.400748,0.0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],78484.0,2023-12-18 15:51:37,2023-12-18,15:51:05
902280,,20,-22.966961,-43.390403,29.3,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15338.2,2023-12-18 15:51:37,2023-12-18,15:51:15
902275,,0,-22.964619,-43.391374,0.0,,,44.5,2023-12-18 15:51:37,2023-12-11,09:21:00
902261,,10,-22.972358,-43.401596,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],1867.8,2023-12-18 15:51:37,2023-12-18,15:47:36
902281,,18,-23.006819,-43.312881,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],3009.3,2023-12-18 15:51:37,2023-12-18,15:30:05
902252,,12,-23.000638,-43.364907,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],2698.9,2023-12-18 15:51:37,2023-12-18,15:51:05
902277,,20,-22.949953999999998,-43.65166,38.5,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],1944.0,2023-12-18 15:51:37,2023-12-18,15:51:10
902246,,10,-22.9937,-43.595371,24.2,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],3546.3,2023-12-18 15:51:37,2023-12-18,15:51:10
902244,,10,-23.002289,-43.366228,0.1,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],3723.1,2023-12-18 15:51:37,2023-12-18,15:39:32
902282,,12,-22.972474,-43.401669,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2475.4,2023-12-18 15:51:37,2023-12-18,15:33:53
902258,,10,-22.972494,-43.401639,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2684.7,2023-12-18 15:51:37,2023-12-18,15:38:12
902287,,10,-22.972574,-43.401619,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2496.8,2023-12-18 15:51:37,2023-12-18,15:51:12
902276,,12,-23.018408,-43.482861,52.4,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],2200.0,2023-12-18 15:51:37,2023-12-18,15:51:06
902226,,12,-23.015469,-43.522412,45.6,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],2451.5,2023-12-18 15:51:37,2023-12-18,15:50:46
902216,,13,-22.993181,-43.596672,0.0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],3891.8,2023-12-18 15:51:37,2023-12-18,15:51:07
902237,,20,-23.002852,-43.424029,0.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],3109.1,2023-12-18 15:51:37,2023-12-18,15:50:35
902223,,18,-23.006595,-43.314239,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],2918.7,2023-12-18 15:51:37,2023-12-18,15:35:33
902215,,12,-22.996947,-43.593133,48.7,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],3707.6,2023-12-18 15:51:37,2023-12-18,15:51:18
902122,SQX3B59,12,-23.002347,-43.365535,13.3,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],14409.7,2023-12-18 15:51:37,2023-12-18,11:57:12
902290,,10,-22.972288,-43.401606,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2273.7,2023-12-18 15:51:37,2023-12-18,15:05:48
902291,,18,-23.006787,-43.312639,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],26488.9,2023-12-18 15:51:37,2023-12-18,15:20:59
902257,,10,-22.972231,-43.40078,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],1692.2,2023-12-18 15:51:37,2023-12-18,15:29:39
902231,,12,-23.006668,-43.313574,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2263.6,2023-12-18 15:51:37,2023-12-18,15:47:57
902289,,10,-22.972289,-43.400784,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2857.6,2023-12-18 15:51:37,2023-12-18,15:44:21
902236,,25,-22.932085999999998,-43.657874,31.5,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],1081.8,2023-12-18 15:51:37,2023-12-18,15:51:04
902273,,10,-22.972426,-43.401329,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],1279.8,2023-12-18 15:51:37,2023-12-18,15:51:14
902253,,12,-22.916981,-43.607111,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],3852.3,2023-12-18 15:51:37,2023-12-18,15:40:05
902285,,18,-23.006705,-43.313285,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],3422.3,2023-12-18 15:51:37,2023-12-18,15:44:01
902240,,13,-23.006496,-43.315772,0.0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],3550.1,2023-12-18 15:51:37,2023-12-18,15:22:05
902228,,20,-23.011944,-43.457512,45.9,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],4056.4,2023-12-18 15:51:37,2023-12-18,15:51:16
902242,,12,-22.966759,-43.642974,49.8,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],3920.0,2023-12-18 15:51:37,2023-12-18,15:51:20
902225,,18,-23.006566,-43.314999,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],2764.1,2023-12-18 15:51:37,2023-12-18,15:50:45
902247,,11,-22.917396,-43.607103,0.0,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],2940.7,2023-12-18 15:51:37,2023-12-18,15:45:21
902279,,10,-22.972229,-43.401634,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2695.9,2023-12-18 15:51:37,2023-12-18,15:49:16
902259,,12,-22.972215,-43.401352,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],25112.0,2023-12-18 15:51:37,2023-12-18,15:24:50
902232,,20,-23.017162,-43.512459,38.8,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],3176.6,2023-12-18 15:51:37,2023-12-18,15:51:13
861039050301551,,0,-22.885881,-43.225846,6.1,,,376666.9,2023-12-18 15:51:37,2023-12-07,18:47:57
902233,,25,-23.019724,-43.487417,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],2789.2,2023-12-18 15:51:37,2023-12-18,15:51:04
902238,,12,-23.002328,-43.366463,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],24196.8,2023-12-18 15:51:37,2023-12-18,15:35:23
902413,,10,-23.000264,-43.378749,53.1,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],2792.5,2023-12-18 15:51:37,2023-12-18,15:51:13
902245,,10,-23.001941,-43.36555,0.0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],2813.0,2023-12-18 15:51:37,2023-12-18,15:27:02
902260,,18,-23.006587,-43.314802,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],3328.0,2023-12-18 15:51:37,2023-12-18,15:51:18
902283,,12,-22.966215,-43.645152,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],609970.4,2023-12-18 15:51:37,2023-12-18,15:51:21
901008,,35,-22.965122,-43.391165,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],54463.9,2023-12-18 15:52:37,2023-12-18,15:15:54
901011,RIV8A74,0,-23.000263,-43.339769,59.2,,,57717.0,2023-12-18 15:52:37,2023-12-18,15:52:25
901018,,22,-23.006502,-43.312603,0.1,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],30998.3,2023-12-18 15:52:37,2023-12-18,15:52:16
901012,,52,-23.002319,-43.366043,0.1,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],50164.5,2023-12-18 15:52:37,2023-12-18,14:45:53
901014,,22,-23.001159,-43.329219,17.5,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],64389.8,2023-12-18 15:52:37,2023-12-18,15:52:16
901007,,22,-22.999947,-43.361925,20.4,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],51055.7,2023-12-18 15:52:37,2023-12-18,15:52:22
901009,,22,-23.000844,-43.366103,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],10835.5,2023-12-18 15:52:37,2023-12-18,15:52:21
901013,,51,-23.008659,-43.44049,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],60430.9,2023-12-18 15:52:37,2023-12-18,15:07:09
901010,RJM8G30,35,-22.963505,-43.390151,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],55214.4,2023-12-18 15:52:37,2023-12-18,15:52:10
901015,,35,-22.889092,-43.346291,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],47763.4,2023-12-18 15:52:37,2023-12-18,15:52:15
901047,,22,-22.964723,-43.392164,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],78305.4,2023-12-18 15:52:37,2023-12-18,15:06:04
901017,,22,-22.964563,-43.392153,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],49200.4,2023-12-18 15:52:37,2023-12-18,09:54:32
901063,,51,-22.981949,-43.410403,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],99912.3,2023-12-18 15:52:37,2023-12-18,15:52:16
901006,RJA9F56,22,-22.964513,-43.391882,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],52121.3,2023-12-18 15:52:37,2023-12-18,15:09:19
901005,RJB8E53,51,-22.989259,-43.41714,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],66869.2,2023-12-18 15:52:37,2023-12-18,15:52:28
901004,RJQ8J80,53,-22.88588,-43.400745,40.4,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],45581.5,2023-12-18 15:52:37,2023-12-18,15:52:28
902095,,40,-22.876719,-43.329092,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],28865.9,2023-12-18 15:52:37,2023-12-12,02:24:42
13409,KPY9733,10,-22.915786,-43.628365,0.0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5,2023-12-18 15:52:37,2023-04-26,21:10:13
KXM6403 SAVEIRO,KXM6403,0,-22.967425,-43.413374,0.0,,,7219.0,2023-12-18 15:52:37,2023-12-18,15:21:56
902090,,40,-23.002222,-43.365892,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],36115.8,2023-12-18 15:52:37,2023-12-18,15:48:19
KRA7040 - GOL,KRA7040,0,-22.942701,-43.662016,62.5,,,16375.3,2023-12-18 15:52:37,2023-12-18,12:44:31
LSG7008 ACELLO INFRA,LSG7008,0,-22.957039,-43.390487,0.0,,,20049.9,2023-12-18 15:52:37,2023-12-15,06:03:25
12704,LSM8778,20,-22.920368,-43.607281,0.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21199.9,2023-12-18 15:52:37,2023-06-08,07:00:34
12738,KRR2404,0,-22.95906,-43.395172,0.0,,,19308.8,2023-12-18 15:52:37,2023-12-18,15:09:07
KXE9191 PKP,KXE9191,0,-22.957409,-43.390353,0.0,,,4750.0,2023-12-18 15:52:37,2023-09-12,13:20:43
901057,,35,-22.973245,-43.38293,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],90946.7,2023-12-18 15:52:37,2023-12-18,15:52:16
901003,RKM8C54,22,-23.006529,-43.31281,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],52169.9,2023-12-18 15:52:37,2023-12-18,15:52:28
47026,KYA7928,12,-22.919286,-43.607066,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],28533.2,2023-12-18 15:52:37,2023-11-27,23:02:09
27176,LRK9563,25,-22.92039,-43.608533,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],36202.5,2023-12-18 15:52:37,2023-11-09,15:00:21
12725,LMJ1327,19,-22.919319,-43.607171,0.0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],11573.8,2023-12-18 15:52:37,2023-11-27,08:16:28
KWB9798 - APOIO VAN,KWB9798,0,-22.850288,-43.264016,45.0,,,13859.4,2023-12-18 15:52:37,2023-12-18,15:52:21
901002,,22,-23.000118,-43.355466,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],32274.0,2023-12-18 15:52:37,2023-12-18,15:52:12
902103,,40,-23.002226,-43.365547,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31499.0,2023-12-18 15:52:37,2023-12-18,15:32:46
901001,RJD7J89,22,-23.000896,-43.366721,20.1,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44829.5,2023-12-18 15:52:37,2023-12-18,15:47:34
901050,,35,-22.995437,-43.366011,28.9,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],52033.3,2023-12-18 15:52:37,2023-12-18,15:52:27
901077,,52,-22.96464,-43.391968,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],49571.6,2023-12-18 15:52:37,2023-12-18,15:12:27
903045,,14,-23.007997,-43.440089,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],61942.5,2023-12-18 15:52:37,2023-12-18,15:04:11
902119,,41,-22.876377,-43.329773,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],26578.5,2023-12-18 15:52:37,2023-12-18,15:31:28
901058,,51,-22.853865,-43.384704,31.5,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],89091.0,2023-12-18 15:52:37,2023-12-18,15:52:19
902105,,40,-22.877786,-43.340725,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31497.8,2023-12-18 15:52:37,2023-12-18,15:50:33
901071,,50,-23.006746,-43.312763,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],76737.9,2023-12-18 15:52:37,2023-12-18,15:52:21
903027,,42,-22.850538,-43.263887,38.8,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],91091.2,2023-12-18 15:52:37,2023-12-18,15:52:16
901066,,52,-23.000973,-43.367605,0.0,volta,52 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],85498.2,2023-12-18 15:52:37,2023-12-18,15:51:49
903026,,42,-22.811422,-43.25089,34.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],78297.6,2023-12-18 15:52:37,2023-12-18,15:52:24
903029,,14,-23.008388,-43.44049,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],73404.0,2023-12-18 15:52:37,2023-12-18,15:49:25
902116,,35,-23.00219,-43.365496,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],32148.3,2023-12-18 15:52:37,2023-12-18,14:47:38
902115,,41,-23.008457,-43.440813,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29434.1,2023-12-18 15:52:37,2023-12-18,14:36:22
903028,,42,-22.839789,-43.239555,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],65981.0,2023-12-18 15:52:37,2023-12-18,15:52:24
901061,,51,-22.96409,-43.394505,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],89259.9,2023-12-18 15:52:37,2023-12-18,15:52:26
903030,,42,-22.853303,-43.313595,28.5,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],13414.5,2023-12-18 15:52:37,2023-12-18,15:52:15
903057,,17,-22.920533,-43.60797,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8,2023-12-18 15:52:37,2023-06-26,04:59:59
901051,,35,-22.964514,-43.392233,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],60187.8,2023-12-18 15:52:37,2023-12-18,15:47:29
901064,,53,-23.001019,-43.365272,14.9,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],95172.8,2023-12-18 15:52:37,2023-12-18,15:43:03
902107,,40,-23.002142,-43.366177,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],30416.5,2023-12-18 15:52:37,2023-12-18,11:29:13
901049,,0,-22.751625,-43.286923,0.0,,,56609.8,2023-12-18 15:52:37,2023-12-07,16:14:53
901073,,52,-22.964459,-43.391814,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],12634.9,2023-12-18 15:52:37,2023-12-18,15:41:14
901048,,51,-22.915609,-43.398087,27.5,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],61283.6,2023-12-18 15:52:37,2023-12-18,15:52:20
901065,,52,-22.964567,-43.392054,4.9,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],63406.8,2023-12-18 15:52:37,2023-12-18,15:45:34
903031,,14,-23.008242,-43.440158,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],72656.0,2023-12-18 15:52:37,2023-12-18,15:52:21
902092,,35,-23.00193,-43.36476,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],32087.5,2023-12-18 15:52:37,2023-12-18,14:51:41
903032,,14,-23.008189,-43.440034,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],59626.9,2023-12-18 15:52:37,2023-12-18,15:52:18
901075,,51,-22.96489,-43.391453,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],97527.4,2023-12-18 15:52:37,2023-12-18,14:52:30
903055,,17,-22.925584,-43.650069,0.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18631.7,2023-12-18 15:52:37,2023-12-18,15:52:23
902112,,35,-22.876367,-43.329491,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],31006.0,2023-12-18 15:52:37,2023-12-18,14:54:22
903037,,17,-22.903441,-43.556602,23.1,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],55595.7,2023-12-18 15:52:37,2023-12-18,15:30:00
903002,,14,-22.883961,-43.399662,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],31416.9,2023-12-18 15:52:37,2023-12-18,15:39:36
901080,,53,-22.964527,-43.39222,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],71205.4,2023-12-18 15:52:37,2023-12-18,15:42:00
902110,,40,-23.002221,-43.366274,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],27724.3,2023-12-18 15:52:37,2023-12-18,15:24:21
902114,,40,-22.876956,-43.33013,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],26499.8,2023-12-18 15:52:37,2023-12-18,15:41:27
902078,,40,-22.93673,-43.371764,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],30116.9,2023-12-18 15:52:37,2023-12-18,15:52:19
902111,,35,-22.974105,-43.363707,41.8,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],32230.4,2023-12-18 15:52:37,2023-12-18,10:41:56
902025,,40,-23.00139,-43.3673,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29714.8,2023-12-18 15:52:37,2023-12-18,09:01:47
903054,,14,-23.007974,-43.439699,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],51218.1,2023-12-18 15:52:37,2023-12-18,15:05:33
903021,,42,-22.844688,-43.238437,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],71809.2,2023-12-18 15:52:37,2023-12-18,15:52:11
903056,,14,-23.007944,-43.440009,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],48869.3,2023-12-18 15:52:37,2023-12-18,15:05:45
903000,,38,-22.876997,-43.329821,8.7,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],71544.5,2023-12-18 15:52:37,2023-12-18,14:58:42
903058,,17,-22.922242,-43.679666,10.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],42321.3,2023-12-18 15:52:37,2023-12-18,15:52:09
901072,,52,-23.001285,-43.368189,21.9,volta,52 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],74151.5,2023-12-18 15:52:37,2023-12-18,15:41:16
902045,,41,-23.00871,-43.44072,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],30170.2,2023-12-18 15:52:37,2023-12-18,14:29:01
903008,,14,-23.008237,-43.440733,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],73005.2,2023-12-18 15:52:37,2023-12-18,15:44:57
903007,,42,-22.856561,-43.328682,15.9,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],82276.2,2023-12-18 15:52:37,2023-12-18,15:52:08
